Date,Open,High,Low,Close,Adj Close,Volume
2002-12-01,13.400000,13.750000,11.050000,11.850000,11.402444,1107200
2003-01-01,11.650000,12.450000,9.750000,10.210000,9.824384,1525900
2003-02-01,10.470000,10.630000,9.600000,10.000000,9.622315,1109800
2003-03-01,9.850000,10.650000,9.000000,10.300000,9.910986,736400
2003-04-01,10.000000,10.500000,8.800000,9.750000,9.381758,1009400
2003-05-01,9.750000,10.450000,8.500000,9.350000,8.996865,1438300
2003-06-01,9.000000,14.150000,8.550000,9.200000,8.852530,1356000
2003-07-01,9.250000,15.400000,9.100000,10.100000,9.718537,1587800
2003-08-01,10.150000,10.950000,9.290000,10.450000,10.055320,1189100
2003-09-01,10.550000,13.800000,10.050000,10.700000,10.295877,895500
2003-10-01,11.000000,11.000000,8.200000,9.800000,9.496798,1796200
2003-11-01,9.850000,10.950000,9.600000,10.850000,10.514313,911500
2003-12-01,10.850000,11.950000,10.300000,11.840000,11.473682,1397500
2004-01-01,11.900000,13.600000,9.400000,12.200000,11.822544,3558700
2004-02-01,12.250000,20.150000,11.400000,12.150000,11.774091,1460700
2004-03-01,12.500000,13.200000,6.700000,12.800000,12.403982,1857600
2004-04-01,12.200000,13.500000,8.400000,12.000000,11.708743,1361900
2004-05-01,11.800000,12.800000,11.000000,12.800000,12.489326,906900
2004-06-01,13.350000,15.400000,13.200000,14.550000,14.196850,2549100
2004-07-01,14.550000,15.100000,13.300000,14.050000,13.708985,1822500
2004-08-01,13.750000,15.350000,13.250000,13.500000,13.172334,2727600
2004-09-01,13.300000,15.450000,12.950000,15.450000,15.075004,1208300
2004-10-01,15.200000,15.350000,14.000000,14.250000,13.983470,1196100
2004-11-01,14.300000,15.400000,9.100000,14.950000,14.670377,1053000
2004-12-01,15.100000,15.850000,14.250000,15.850000,15.553544,3458800
2005-01-01,15.700000,15.850000,13.700000,14.250000,13.983470,2119100
2005-02-01,14.200000,14.450000,13.700000,13.900000,13.640017,3249400
2005-03-01,14.000000,14.400000,13.100000,13.780000,13.522261,3012700
2005-04-01,13.500000,14.400000,13.250000,14.050000,13.873792,2241800
2005-05-01,14.250000,14.450000,13.200000,13.340000,13.172697,1319000
2005-06-01,13.300000,13.550000,12.750000,13.120000,12.955456,2492700
2005-07-01,13.100000,14.050000,12.850000,13.300000,13.133199,1816800
2005-08-01,13.050000,13.650000,12.200000,13.150000,12.985078,5037000
2005-09-01,13.350000,14.950000,13.150000,14.300000,14.120656,1993100
2005-10-01,14.250000,15.250000,13.750000,14.250000,14.149728,5491700
2005-11-01,14.250000,14.300000,13.000000,13.650000,13.553949,2286700
2005-12-01,13.800000,15.300000,13.600000,15.250000,15.142692,4179600
2006-01-01,15.350000,18.200001,15.050000,17.049999,16.930025,5855200
2006-02-01,16.850000,19.049999,16.500000,18.700001,18.568415,8408300
2006-03-01,18.950001,18.950001,17.200001,18.549999,18.419470,3526700
2006-04-01,18.650000,18.950001,17.900000,18.700001,18.644012,3554300
2006-05-01,18.900000,22.500000,17.150000,21.150000,21.086676,5034900
2006-06-01,21.200001,21.750000,19.790001,20.889999,20.827456,6505400
2006-07-01,21.049999,24.250000,20.820000,23.450001,23.379791,6459500
2006-08-01,23.200001,25.799999,22.250000,25.700001,25.623055,3463500
2006-09-01,26.350000,26.700001,23.500000,25.850000,25.772606,3423100
2006-10-01,25.950001,26.700001,22.309999,25.750000,25.750000,1755200
2006-11-01,25.700001,30.049999,25.600000,30.049999,30.049999,3750000
2006-12-01,29.750000,32.750000,29.100000,32.500000,32.500000,2458800
2007-01-01,32.439999,37.250000,29.600000,37.099998,37.099998,2550400
2007-02-01,36.450001,36.599998,32.049999,33.099998,33.099998,4743100
2007-03-01,33.500000,36.799999,31.900000,36.299999,36.299999,2698800
2007-04-01,36.500000,40.700001,35.400002,40.049999,40.049999,2606200
2007-05-01,40.799999,44.000000,39.900002,43.650002,43.650002,3653600
2007-06-01,44.400002,46.150002,40.080002,45.849998,45.849998,2393700
2007-07-01,47.400002,65.349998,46.500000,61.250000,61.250000,6026300
2007-08-01,58.750000,61.000000,51.750000,58.150002,58.150002,4551200
2007-09-01,56.349998,65.669998,53.500000,64.849998,64.849998,2517500
2007-10-01,65.489998,78.500000,64.150002,78.500000,78.500000,4984600
2007-11-01,76.750000,78.500000,60.250000,76.099998,76.099998,6019400
2007-12-01,77.500000,78.410004,68.250000,74.050003,74.050003,3483000
2008-01-01,73.949997,74.900002,56.700001,61.750000,61.750000,6764900
2008-02-01,62.549999,68.400002,54.000000,62.400002,62.400002,6391200
2008-03-01,62.099998,67.699997,60.150002,64.849998,64.849998,3847900
2008-04-01,67.089996,71.150002,64.050003,68.690002,68.690002,7989700
2008-05-01,68.550003,74.120003,59.500000,68.949997,68.949997,3733300
2008-06-01,67.150002,72.750000,64.650002,69.849998,69.849998,5665000
2008-07-01,70.699997,72.150002,55.000000,57.750000,57.750000,8697000
2008-08-01,59.500000,62.299999,54.730000,61.099998,61.099998,9143500
2008-09-01,60.900002,62.450001,49.349998,53.070000,53.070000,9072400
2008-10-01,49.250000,50.000000,32.000000,39.000000,39.000000,12071200
2008-11-01,40.150002,45.360001,32.000000,38.840000,38.840000,13832400
2008-12-01,38.150002,67.650002,36.799999,47.750000,47.750000,12448200
2009-01-01,47.750000,49.799999,35.599998,36.400002,36.400002,12206700
2009-02-01,36.599998,38.700001,32.259998,35.250000,35.250000,11402000
2009-03-01,35.150002,39.500000,31.500000,36.500000,36.500000,8634200
2009-04-01,36.900002,38.590000,31.150000,33.650002,33.650002,13355800
2009-05-01,33.750000,35.150002,32.049999,33.680000,33.680000,12131900
2009-06-01,34.840000,35.259998,31.910000,34.470001,34.470001,10767000
2009-07-01,34.349998,35.700001,33.000000,33.119999,33.119999,9276700
2009-08-01,33.900002,33.900002,31.400000,33.549999,33.549999,21604700
2009-09-01,33.700001,34.700001,31.379999,31.570000,31.570000,7771200
2009-10-01,31.709999,34.049999,30.020000,31.410000,31.410000,8201000
2009-11-01,32.000000,33.360001,30.510000,30.780001,30.780001,4782600
2009-12-01,30.750000,31.000000,28.260000,29.820000,29.820000,6029800
2010-01-01,30.250000,36.799999,30.250000,34.900002,34.900002,9382700
2010-02-01,35.110001,35.549999,28.840000,33.869999,33.869999,4642000
2010-03-01,34.799999,43.950001,34.549999,41.650002,41.650002,8073900
2010-04-01,42.549999,43.750000,40.480000,41.900002,41.900002,4027500
2010-05-01,41.849998,42.500000,34.750000,36.450001,36.450001,6306600
2010-06-01,36.900002,40.500000,33.000000,37.270000,37.270000,3843200
2010-07-01,37.270000,38.540001,33.459999,35.209999,35.209999,2163100
2010-08-01,35.200001,35.480000,32.240002,34.750000,34.750000,1829800
2010-09-01,34.849998,36.610001,31.100000,31.200001,31.200001,3513900
2010-10-01,31.200001,33.500000,31.170000,32.150002,32.150002,4272500
2010-11-01,32.110001,34.099998,31.190001,34.099998,34.099998,1554600
2010-12-01,34.500000,37.049999,34.500000,36.330002,36.330002,2694700
2011-01-01,36.450001,37.000000,33.150002,34.099998,34.099998,8784100
2011-02-01,34.639999,38.599998,34.349998,36.650002,36.650002,2460800
2011-03-01,36.750000,37.070000,30.459999,33.740002,33.740002,4059600
2011-04-01,33.500000,33.500000,29.299999,29.790001,29.790001,3950200
2011-05-01,30.350000,30.850000,27.510000,28.900000,28.900000,4754200
2011-06-01,29.049999,29.490000,22.379999,23.299999,23.299999,3428300
2011-07-01,22.910000,25.379999,19.360001,19.950001,19.950001,3855900
2011-08-01,20.139999,22.000000,17.700001,21.980000,21.980000,9726200
2011-09-01,21.600000,21.850000,17.799999,18.150000,18.150000,2286500
2011-10-01,18.100000,19.780001,17.670000,18.900000,18.900000,3949000
2011-11-01,18.309999,20.250000,17.750000,19.049999,19.049999,4603100
2011-12-01,18.500000,18.520000,16.650000,16.940001,16.940001,4346500
2012-01-01,17.230000,17.920000,16.129999,16.940001,16.940001,3587600
2012-02-01,16.830000,19.620001,16.760000,18.510000,18.510000,2581000
2012-03-01,18.420000,19.469999,16.990000,18.959999,18.959999,2660700
2012-04-01,18.850000,19.090000,16.500000,16.719999,16.719999,2912600
2012-05-01,16.020000,16.299999,13.740000,14.320000,14.320000,3199000
2012-06-01,14.140000,14.870000,13.440000,14.520000,14.520000,2688000
2012-07-01,14.330000,14.990000,13.000000,13.800000,13.800000,1999500
2012-08-01,13.400000,14.380000,13.190000,13.930000,13.930000,2132100
2012-09-01,13.810000,16.320000,13.630000,15.870000,15.870000,3809600
2012-10-01,15.880000,17.750000,15.140000,16.150000,16.150000,2886700
2012-11-01,16.080000,16.650000,14.870000,15.100000,15.100000,2259800
2012-12-01,14.990000,15.150000,12.550000,13.310000,13.310000,1957900
2013-01-01,13.480000,13.600000,12.080000,12.160000,12.160000,4587000
2013-02-01,12.150000,12.270000,11.360000,12.060000,12.060000,1360800
2013-03-01,12.100000,14.190000,12.070000,13.440000,13.440000,1876100
2013-04-01,13.380000,15.070000,13.080000,13.750000,13.750000,3545400
2013-05-01,13.470000,14.410000,12.400000,12.470000,12.470000,2399500
2013-06-01,12.390000,14.760000,11.650000,14.670000,14.670000,1471600
2013-07-01,14.700000,17.559999,14.320000,15.800000,15.800000,2803000
2013-08-01,16.610001,17.049999,13.950000,14.090000,14.090000,648300
2013-09-01,14.930000,15.340000,13.500000,14.120000,14.120000,1428100
2013-10-01,14.230000,15.040000,13.670000,14.010000,14.010000,3138300
2013-11-01,14.000000,16.910000,13.960000,16.080000,16.080000,908700
2013-12-01,15.970000,16.799999,15.060000,16.680000,16.680000,695800
2014-01-01,16.620001,19.150000,14.500000,14.630000,14.630000,4235400
2014-02-01,14.750000,15.850000,13.960000,15.400000,15.400000,3493200
2014-03-01,15.010000,15.630000,14.120000,14.890000,14.890000,2693200
2014-04-01,14.690000,14.770000,12.990000,13.080000,13.080000,2400500
2014-05-01,13.230000,14.620000,12.900000,14.560000,14.560000,2706100
2014-06-01,14.540000,15.350000,13.940000,14.950000,14.950000,2701000
2014-07-01,15.060000,15.980000,13.800000,13.830000,13.830000,1565600
2014-08-01,13.770000,14.390000,13.250000,13.890000,13.890000,601800
2014-09-01,14.450000,14.450000,13.530000,13.590000,13.590000,649700
2014-10-01,13.390000,13.850000,12.430000,13.670000,13.670000,778100
2014-11-01,13.250000,14.550000,13.070000,14.500000,14.500000,660000
2014-12-01,14.780000,14.870000,12.950000,12.950000,12.950000,1245800
2015-01-01,12.960000,13.050000,11.800000,12.040000,12.040000,953200
2015-02-01,12.140000,13.400000,11.990000,13.340000,13.340000,616700
2015-03-01,13.440000,24.500000,13.420000,18.430000,18.430000,8336900
2015-04-01,18.639999,22.350000,18.320000,21.040001,21.040001,1164300
2015-05-01,21.180000,23.879999,20.770000,21.160000,21.160000,2324800
2015-06-01,21.600000,22.170000,19.719999,20.980000,20.980000,3916600
2015-07-01,21.219999,22.950001,19.840000,22.010000,22.010000,3420400
2015-08-01,22.260000,25.709999,21.610001,25.620001,25.620001,2091800
2015-09-01,24.100000,24.950001,20.209999,20.969999,20.969999,1292500
2015-10-01,21.520000,24.879999,20.049999,20.219999,20.219999,3185600
2015-11-01,20.020000,21.030001,19.049999,19.129999,19.129999,890500
2015-12-01,19.420000,19.670000,16.610001,17.260000,17.260000,1353700
2016-01-01,17.240000,17.580000,15.340000,17.570000,17.570000,2312000
2016-02-01,17.750000,18.799999,16.059999,17.389999,17.389999,2475500
2016-03-01,17.200001,18.900000,17.000000,17.750000,17.750000,1536000
2016-04-01,17.360001,19.969999,16.730000,17.059999,17.059999,1484400
2016-05-01,17.180000,18.610001,17.180000,18.340000,18.340000,1235300
2016-06-01,18.190001,19.360001,16.770000,17.780001,17.780001,1022700
2016-07-01,17.700001,38.250000,17.450001,25.780001,25.780001,97879900
2016-08-01,25.360001,28.670000,25.040001,27.280001,27.280001,11001800
2016-09-01,28.059999,36.549999,27.850000,32.980000,32.980000,19985700
2016-10-01,32.730000,32.830002,27.900000,30.090000,30.090000,7679200
2016-11-01,30.049999,32.590000,28.139999,30.830000,30.830000,7754000
2016-12-01,30.389999,32.180000,24.440001,25.950001,25.950001,12721700
